"","post_num","id","age","sex","mani_check","forum","att1_mean","att2_mean","value","button","post_att","emo","ego","post","headline","post_att_r","att1_mean_c","post_att_r_c","conf","echo","z_scores"
"884","p25",108,22,"2","bal","bal",4.66666666666667,4.5,5,"like",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,0.0816740591840661,1.16255895622176,1.08088489703769,"balanced",0.0816740591840648
"885","p25",37,25,"2","bal","bal",2.66666666666667,2.66666666666667,1,"dislike",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,-0.925639337419399,1.16255895622176,2.08819829364116,"balanced",-0.9256393374194
"886","p25",99,28,"2","bal","bal",6.16666666666667,6.16666666666667,4,"like",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,0.837159106636665,1.16255895622176,0.325399849585095,"balanced",0.837159106636664
"887","p25",75,22,"2","bal","bal",2.16666666666667,3,5,"dislike",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,-1.17746768657027,1.16255895622176,2.34002664279203,"balanced",-1.17746768657027
"888","p25",141,55,"3","bal","bal",7.5,7.83333333333333,2,"dislike",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,1.50870137103897,1.16255895622176,0.346142414817215,"balanced",1.50870137103897
"889","p25",23,24,"2","bal","bal",7.66666666666667,8.33333333333333,2,"like",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,1.59264415408926,1.16255895622176,0.430085197867504,"balanced",1.59264415408926
"890","p25",68,24,"2","bal","bal",7.33333333333333,6.83333333333333,1,"like",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,1.42475858798869,1.16255895622176,0.262199631766926,"balanced",1.42475858798868
"891","p25",16,20,"1","bal","bal",6.83333333333333,7,2,"like",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,1.17293023883782,1.16255895622176,0.01037128261606,"balanced",1.17293023883782
"892","p25",74,25,"2","bal","bal",5.33333333333333,5,2,"like",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,0.417445191385221,1.16255895622176,0.745113764836539,"balanced",0.41744519138522
"893","p25",104,22,"2","bal","bal",2.66666666666667,2.16666666666667,4,"dislike",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,-0.925639337419399,1.16255895622176,2.08819829364116,"balanced",-0.9256393374194
"894","p25",52,23,"2","bal","bal",3.5,3.5,5,"dislike",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,-0.505925422167955,1.16255895622176,1.66848437838971,"balanced",-0.505925422167957
"895","p25",82,25,"1","bal","bal",1,1,5,"dislike",1.787037037,3.972222222,1,"E: Die Behandlung ist es mir wert, dass sie auch mal länger dauert, denn dafür achte ich darauf, wie meine Behandlung abläuft! Deshalb finde ich es auch gut, dass der Alternativmediziner sozusagen mein vertrauensvoller Partner ist, der mich absolut respektiert. Dadurch ist man nicht nur ein zu behandelnder Gegenstand, sondern kann selbst etwas bewegen und verantwortlich für sich selbst sein.","Qualität über Quantität",6.212962963,-1.76506716792229,1.16255895622176,2.92762612414405,"balanced",-1.76506716792229
"896","p3",153,25,"2","bal","bal",3,4,4,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.757753771318822,1.30978456137961,2.06753833269843,"balanced",-0.757753771318823
"897","p3",47,27,"2","unbal","unbal",1,1,5,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-1.76506716792229,1.30978456137961,3.07485172930189,"friendly",-1.76506716792229
"898","p3",53,68,"1","unbal","unbal",4.83333333333333,4.33333333333333,5,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,0.165616842234355,1.30978456137961,1.14416771914525,"friendly",0.165616842234353
"899","p3",36,22,"2","unbal","unbal",7.5,7,4,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,1.50870137103897,1.30978456137961,0.198916809659368,"hostile",1.50870137103897
"900","p3",20,23,"2","unbal","unbal",4.5,5.5,3,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.00226872386622277,1.30978456137961,1.31205328524583,"friendly",-0.00226872386622411
"901","p3",145,47,"1","unbal","unbal",2.83333333333333,2.33333333333333,3,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.84169655436911,1.30978456137961,2.15148111574872,"friendly",-0.841696554369112
"902","p3",60,23,"2","unbal","unbal",2.5,3,2,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-1.00958212046969,1.30978456137961,2.31936668184929,"friendly",-1.00958212046969
"903","p3",138,20,"1","bal","bal",5.33333333333333,5.83333333333333,1,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,0.417445191385221,1.30978456137961,0.892339369994386,"balanced",0.41744519138522
"904","p3",50,23,"2","unbal","unbal",5.83333333333333,5,1,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,0.669273540536087,1.30978456137961,0.64051102084352,"hostile",0.669273540536086
"905","p3",103,24,"2","bal","bal",4.33333333333333,4.66666666666667,4,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.0862115069165117,1.30978456137961,1.39599606829612,"balanced",-0.086211506916513
"906","p3",110,19,"2","unbal","unbal",3.16666666666667,3.33333333333333,5,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.673810988268533,1.30978456137961,1.98359554964814,"friendly",-0.673810988268534
"907","p3",86,27,"2","bal","bal",1.33333333333333,1.5,6,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-1.59718160182171,1.30978456137961,2.90696616320132,"balanced",-1.59718160182171
"908","p3",73,23,"2","unbal","unbal",9,9,6,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,2.26418641849157,1.30978456137961,0.954401857111967,"hostile",2.26418641849157
"909","p3",26,23,"1","bal","bal",6.66666666666667,6.66666666666667,6,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,1.08898745578753,1.30978456137961,0.220797105592076,"balanced",1.08898745578753
"910","p3",78,34,"2","unbal","unbal",3.33333333333333,3.16666666666667,1,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.589868205218244,1.30978456137961,1.89965276659785,"friendly",-0.589868205218245
"911","p3",18,23,"2","unbal","unbal",2.5,2.66666666666667,3,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-1.00958212046969,1.30978456137961,2.31936668184929,"friendly",-1.00958212046969
"912","p3",104,22,"2","bal","bal",2.66666666666667,2.16666666666667,1,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.925639337419399,1.30978456137961,2.23542389879901,"balanced",-0.9256393374194
"913","p3",135,36,"2","unbal","unbal",1,1,4,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-1.76506716792229,1.30978456137961,3.07485172930189,"friendly",-1.76506716792229
"914","p3",3,51,"2","unbal","unbal",1.66666666666667,1.66666666666667,3,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-1.42929603572113,1.30978456137961,2.73908059710074,"friendly",-1.42929603572113
"915","p3",49,24,"1","bal","bal",2.16666666666667,2.16666666666667,5,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-1.17746768657027,1.30978456137961,2.48725224794987,"balanced",-1.17746768657027
"916","p3",112,26,"2","unbal","unbal",7.66666666666667,7.83333333333333,2,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,1.59264415408926,1.30978456137961,0.282859592709657,"hostile",1.59264415408926
"917","p3",83,25,"2","unbal","unbal",4.33333333333333,4.16666666666667,2,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.0862115069165117,1.30978456137961,1.39599606829612,"friendly",-0.086211506916513
"918","p3",99,28,"2","bal","bal",6.16666666666667,6.16666666666667,4,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,0.837159106636665,1.30978456137961,0.472625454742942,"balanced",0.837159106636664
"919","p3",79,23,"2","unbal","unbal",2,1.33333333333333,2,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-1.26141046962055,1.30978456137961,2.57119503100016,"friendly",-1.26141046962056
"920","p3",88,24,"2","unbal","unbal",5.83333333333333,5.33333333333333,4,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,0.669273540536087,1.30978456137961,0.64051102084352,"hostile",0.669273540536086
"921","p3",106,22,"2","unbal","unbal",6.16666666666667,6.16666666666667,5,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,0.837159106636665,1.30978456137961,0.472625454742942,"hostile",0.837159106636664
"922","p3",166,25,"1","bal","bal",6,6,3,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,0.753216323586376,1.30978456137961,0.556568237793231,"balanced",0.753216323586375
"923","p3",146,21,"2","unbal","unbal",5.83333333333333,5.83333333333333,1,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,0.669273540536087,1.30978456137961,0.64051102084352,"hostile",0.669273540536086
"924","p3",163,22,"1","bal","bal",9,9,5,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,2.26418641849157,1.30978456137961,0.954401857111967,"balanced",2.26418641849157
"925","p3",118,22,"2","bal","bal",6.66666666666667,6.5,4,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,1.08898745578753,1.30978456137961,0.220797105592076,"balanced",1.08898745578753
"926","p3",22,21,"1","unbal","unbal",2.33333333333333,1.66666666666667,6,"dislike",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-1.09352490351998,1.30978456137961,2.40330946489958,"friendly",-1.09352490351998
"927","p3",130,31,"2","unbal","unbal",6,5.5,1,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,0.753216323586376,1.30978456137961,0.556568237793231,"hostile",0.753216323586375
"928","p3",55,25,"1","bal","bal",4.33333333333333,3.83333333333333,4,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.0862115069165117,1.30978456137961,1.39599606829612,"balanced",-0.086211506916513
"929","p3",72,19,"2","unbal","unbal",3.66666666666667,4,4,"like",1.455357143,3.333333333,0,"E: Andere Länder sind doch da schon viel weiter sind als wir! In England z.B. wurde das vielversprechende und reiche Potential der alternativen Medizin schon längst anerkannt und die Heiler arbeiten dort überaus erfolgreich mit den Ärzten zusammen. Dort ist die alternative Medizin sogar ein akademischer Ausbildungsweg, der im Master of Science platziert ist. Das ist couragiert und fortschrittlich, und hat wahnsinnig gute Zukunftsperspektiven. ","Alternativmedizin in anderen Ländern",6.544642857,-0.421982639117667,1.30978456137961,1.73176720049727,"friendly",-0.421982639117668
